7.0,5,523.7734909841885,420.04060737969434
7.0,6,650.3126276579984,422.9389382127298
7.0,7,-57.571235678009884,-3.0012277599343826
7.0,8,-387.84036812414854,29.950891365303274
7.0,9,835.0232767120668,438.5329390372811
7.0,10,130.08489830356942,29.10574505829969
8.0,1,-475.2559630456216,35.76156366231606
8.0,2,-776.8345802616643,858.9362955573481
8.0,3,-1874.0613281769693,2.3691800167789836
8.0,4,453.0854383184953,-385.32673049475744
8.0,5,78.25884660439738,103.6938166508837
8.0,6,596.5054792580239,-397.98771289435126
8.0,7,651.3671403324495,128.6311975413298
8.0,8,36.10299715282504,-23.596770038868005
8.0,9,610.8537959649582,-146.93592970733593
8.0,10,799.7693368033333,456.9268016683253
9.0,1,284.3423104019458,337.0845517729849
9.0,2,35.00986863655038,-923.8862171227614
9.0,3,267.78387278280115,-243.3661422819551
9.0,4,489.94496239611266,-413.51978692780415
9.0,5,446.48173893895614,-120.18482913389354
9.0,6,523.5272914820362,336.47499113758306
9.0,7,-103.54266122995013,160.95135525798983
9.0,8,-356.58047243076106,348.2507226464986
9.0,9,507.3999458935976,-405.880546622197
9.0,10,463.7055365738695,-68.44633522112908
10.0,1,-272.66590120970824,-282.9407859559948
10.0,2,500.4119669933734,475.4285402741795
10.0,3,108.7037668793901,-14.034242157349327
10.0,4,515.2335912348378,-447.971017858164
10.0,5,490.1510942841598,415.4221759358069
10.0,6,-235.00768405057394,-162.11728089643847
10.0,7,893.8222413596492,-567.0622596855446
10.0,8,702.5383456244505,437.14791522806354
10.0,9,-426.6348664037421,-6.036589913498604
10.0,10,-4.747648828775569,29.745734064761187
11.0,1,24.290559668446477,-204.6276477819245
11.0,2,688.5222148835321,673.3256245352255
11.0,3,-726.340020856424,85.66143099807924
11.0,4,636.62223983074,-523.5065434742899
11.0,5,-307.06584959411913,-13.680642323892936
11.0,6,605.3853364200259,-385.9556421609033
11.0,7,714.3881169910633,-458.88314501871656
11.0,8,2754.666821207754,4.32744872860124
11.0,9,-858.4409901250176,80.97791877447084
11.0,10,656.8595020649805,-378.50379137478365
12.0,1,2587.581588196543,-64.77200767708925
12.0,2,88.28455464433712,-59.836005384540876
12.0,3,490.31540276076686,325.4760043015471
12.0,4,524.4243555481823,-454.06642659787076
12.0,5,772.6698140883441,-737.770653037282
12.0,6,-307.6495976127734,-211.98024491345902
12.0,7,617.707103872651,-453.9063028816103
12.0,8,550.0394983184995,-435.27492523496477
12.0,9,772.1877191210964,-471.2841155750581
12.0,10,638.7007145572192,-444.68156174688113
13.0,1,-20.937341408336177,-4.617916110809481
13.0,2,3.5141782750799058,208.60598915735963
13.0,3,715.2396447393772,291.16677022665306
13.0,4,463.7795060078288,-408.54359264670734
13.0,5,595.9430849296824,476.75274996629184
13.0,6,819.7992795394368,531.8419452775669
13.0,7,705.2225139115758,-488.18928559107155
13.0,8,126.6137848033636,-166.1660999353136
13.0,9,-479.04917809837,-154.13460626516397
13.0,10,-8.086058011378526,-71.60296700787067
14.0,1,-4.219477789944938,-72.91611288983418
14.0,2,141.98187399996343,251.38339576512865
14.0,3,1234.7425088265145,112.4104144137456
14.0,4,674.8237948453585,-531.554003974207
14.0,5,-13.959561482667212,239.48860963598452
14.0,6,613.4682620358989,441.6112097390336
14.0,7,-54.451416571589824,-25.800379326003316
14.0,8,-3780.3091086165905,-6.887045511040584
14.0,9,498.0309978313242,366.0227991929996
14.0,10,420.2409847334872,-210.1558112145878
15.0,1,-162.62775147102155,-179.62604284732123
15.0,2,-2397.606613505136,-82.72414376202838
15.0,3,3609.289250749394,-2.7741668999229354
15.0,4,717.0041246354027,-548.7867816426894
15.0,5,-2116.3455356830837,-22.97595192054269
15.0,6,-597.2439948355695,201.63087103580554
15.0,7,407.66645925255506,-288.6598702857621
15.0,8,755.6401565226292,-481.12141203403615
15.0,9,863.6020300443762,162.23222172418158
15.0,10,787.9661651449171,476.74055587092334
16.0,1,-514.4568027545791,-514.0662421228063
16.0,2,-602.5048333383702,-552.7835244459767
16.0,3,223.40418756521711,-1.4581744695493815
16.0,4,645.7890258853128,-498.9994128795414
16.0,5,8.322230262840046,-1.6197843395187508
16.0,6,747.7899959442035,-542.2734795870668
16.0,7,543.8839514590316,-486.026464105371
16.0,8,629.1984651475452,-455.398553205008
16.0,9,-495.4009493060814,-157.8007110003727
16.0,10,912.2318624776653,508.498682483035
17.0,1,-80.28430627139421,-79.20606853333304
17.0,2,-569.7640668477654,-519.9312196060521
17.0,3,1.7391312259003067,-1.8802170918884484
17.0,4,595.3065718813347,-498.83805097366405
17.0,5,7.955172201712098,-1.6744989482523187
17.0,6,144.91063433768508,312.5661591535064
17.0,7,-206.73916688398788,155.04436054662102
17.0,8,-58.5680228445456,110.8022419837817
17.0,9,-36.10046176627432,17.372441549980724
17.0,10,630.6472426032366,401.9343971044445
18.0,1,-49.42581930937246,23.15754222998776
18.0,2,-594.6472906604906,-530.9389048601065
18.0,3,1.5389269101799057,-1.8681411000436603
18.0,4,282.6611376959216,353.68098102415183
18.0,5,7.38438942750132,-1.645442235546499
18.0,6,-124.1782778395652,19.321039237969206
18.0,7,737.6570133817647,-312.44772128220495
18.0,8,684.3288330775514,498.2224814259419
18.0,9,291.7681718968544,-57.62148534284867
18.0,10,538.394812787499,-206.3591727067808
19.0,1,380.5742679418562,12.63531774805191
19.0,2,-64.16530832868726,2285.249158672654
19.0,3,1.2943385526010582,-1.8838539681971191
19.0,4,407.71577495100195,-50.49741185770797
19.0,5,-5233.735458480587,-1.9167270197184487
19.0,6,-155.51955580244604,-295.6844239259723
19.0,7,664.6123721018628,457.1632073880488
19.0,8,-206.23552969191948,112.83818614748377
19.0,9,474.0127236577799,-284.14433835157644
19.0,10,829.645827920262,498.3673128225253
